,Unnamed: 0,Sample name,Sample date,Sample ID,Plot,ID,Nitrogen,Water,Block,Direction,Barcode,Notes,Barcode_key,Run,% Moisture Content (MC),Moisture as decimal,lb/bu,Weight (g) 0% MC,Weight (g) 15.5% MC,Weight (kg) 0% MC,Weight (kg) 15.5% MC,Harvest area (ac),Harvest area (ha),"Grain Yield, 0% MC bu/ac","Grain Yield, 15.5% MC bu/ac","Grain Yield, 0% MC kg/ha","Grain Yield, 15.5% MC kg/ha","Annual ET, mm",Water trt target,N trt target,lbs NH4-N / ac,lbs NO3-N / ac,Total N / ac,qPCR_DW,qPCR_FW,qPCR_DW_log,qPCR_FW_log,GWC,Stems,Leaves,Shoots,Grain 0% MC,EC.4.1.1.5,EC.1.1.1.76,EC.3.2.1.6,EC.3.2.1.14,EC.2.6.1.86,EC.4.1.1.74,EC.3.5.99.7,EC.5.4.4.2,EC.4.2.99.21,EC.3.3.2.1,EC.1.3.1.28,EC.3.2.1.21,EC.3.2.1.20,EC.3.2.1.91,EC.1.10.3.2,EC.1.11.1.7,EC.3.2.1.52,EC.3.5.1.4,EC.3.5.1.5,EC.3.4.11.1,EC.1.3.3.11,EC.3.1.3.1,EC.3.1.3.2,EC.3.1.3.8,EC.3.1.3.26,EC.3.1.6.1,EC.1.18.6.1,EC.1.14.18.3,EC.1.14.99.39,EC.1.7.2.6,EC.1.7.1.15,EC.1.7.2.2,EC.1.7.1.4,EC.1.7.7.1,EC.1.7.2.1,EC.1.7.2.5,EC.1.7.2.4
87,87,23,2021-07-27,8S,8S,121.0,Low,Low,1,S,9.0,NxW_A library,barcode09A,A,13.3,0.133,58.9,2857.6,3300.6,2.8576,3.3006,0.001147842,0.000464515,93.18,107.63,6151.9,7105.4,,70.0,20.0,3.580571816,1.48099576,4.085614088,1318147509.5396628,1408371083.495789,20.999493185990083,21.06569961357728,0.064062359,,,,,0.029874473207816,0.0757672506205184,0.0,0.1574433675263817,0.0,0.077309688860287,0.0409138000920182,0.2073815638224513,0.0554700765585694,0.0620914107034543,0.0620914107034543,0.2580717278661255,0.2356288969202995,0.0,0.0,0.0,0.4662379105143628,0.1778258539960801,0.111264949508032,0.4708055437546088,0.1227230752823544,0.2788768858590212,0.1619262576195197,0.0527394122538382,0.0152812896290818,0.1361382215972587,0.0225915283218192,0.0139576157666662,0.0139576157666662,0.0,0.2832664491823413,0.1571570777080101,0.0,0.0082340089414122,0.0770028643548606,0.1021953265639344,0.0359986739293964
88,88,22,2021-07-27,14N,14N,221.0,Low,Low,2,N,8.0,NxW_A library,barcode08A,A,12.0,0.12,57.9,2510.6,2899.8,2.5106,2.8998,0.001147842,0.000464515,83.28,96.19,5404.9,6242.6,,70.0,20.0,3.792854258,0.753808499,3.570709269,1179638602.2151887,1262016467.1318266,20.8884739592048,20.95597664942073,0.065274794,,,,,0.0708168440093677,0.1176330765723631,0.0,0.190086118390541,0.0056520431234098,0.1243841847356583,0.0763230660482782,0.1961375066492214,0.054508981564621,0.1155993799349739,0.1155993799349739,0.3022276504317719,0.230120455344534,0.0039842490668733,0.0,0.0,0.4894656427910684,0.2140901806491949,0.1637503213398584,0.5236657158079657,0.1687230539817888,0.2690318751404543,0.1730785934579722,0.07148380884267,0.0593613515801539,0.1262213557493156,0.020176139719044,0.0066706274985852,0.0066706274985852,0.0,0.3850266964783012,0.0894805103187192,0.0,0.0108164534418338,0.0672508676044945,0.0860792850191637,0.0220302206148147
89,89,29,2021-07-27,14S,14S,221.0,Low,Low,2,S,13.0,NxW_A library,barcode13A,A,12.0,0.12,57.9,2510.6,2899.8,2.5106,2.8998,0.001147842,0.000464515,83.28,96.19,5404.9,6242.6,,70.0,20.0,5.3223989,1.394594252,5.741039664,942186752.2177366,1007982609.402037,20.66371406365348,20.73121675386941,0.065274794,,,,,0.0464680440499793,0.071932249475586,0.0,0.1474073340634915,0.0042015133295726,0.0817215062612431,0.0433944451951059,0.1995692986576301,0.0483477711134016,0.0679804434057381,0.0679804434057381,0.3253730118688623,0.2610443469461992,0.0,0.0,0.0,0.5150351586063415,0.1856888269502045,0.1322288723998173,0.5653896767344282,0.156850547966635,0.2852987681041932,0.1585199195073872,0.0687105570160691,0.0320706203075654,0.0883405291471726,0.0149963555648601,0.0075183663569237,0.0075183663569237,0.0,0.4311460776032352,0.1474077010234195,0.0,0.0028008940075481,0.051909699552707,0.0867314379200374,0.0126399888685051
90,90,19,2021-07-27,30N,30N,321.0,Low,Low,3,N,5.0,NxW_A library,barcode05A,A,13.5,0.135,55.1,1448.5,1673.1,1.4485,1.6731,0.001147842,0.000464515,50.49,58.32,3118.4,3601.7,,70.0,20.0,2.148862114,1.110405265,2.283313891,1704134306.008308,1783051699.956637,21.256323080327547,21.30159217145675,0.044259734,174.0,280.0,,,0.0696252243668711,0.1131049415381083,0.0085957817518225,0.1985048545368007,0.008632711143552,0.1217017434069912,0.054521330383442,0.2010808835625045,0.066459778764977,0.1296481351141652,0.1296481351141652,0.2580356623577206,0.2388901517177103,0.0015713418112565,0.0,0.0,0.4566093532725946,0.1770624883664389,0.1579169606213428,0.4628397464615376,0.1351354625189908,0.2734906621101142,0.1975319103986375,0.0472731428996659,0.0678605222682046,0.1541699278377204,0.0179468192622567,0.0097712347612925,0.0097712347612925,0.0,0.3115483160584283,0.1302109073512022,0.0,0.0088120390807871,0.0499563650573387,0.0895156182166246,0.0409260578938677
91,91,26,2021-07-27,30S,30S,321.0,Low,Low,3,S,11.0,NxW_A library,barcode11A,A,13.5,0.135,55.1,1448.5,1673.1,1.4485,1.6731,0.001147842,0.000464515,50.49,58.32,3118.4,3601.7,,70.0,20.0,2.260608695,2.728430641,4.013085848,1600685811.7019234,1674812570.575449,21.193698006669266,21.23896709779846,0.044259734,174.0,280.0,,,0.0587810989120231,0.1001826055603388,0.002504869240776,0.2230271170883175,0.0050103724621196,0.106157339601653,0.0596087220567738,0.2619669312823806,0.0570768515135247,0.0901963582427289,0.0901963582427289,0.3455566440311474,0.3235687701847889,0.0079844681954477,0.0,0.0,0.5529147676889921,0.2451276103390521,0.1758761118269089,0.5721801328645152,0.1351816127373536,0.3716898154651797,0.2292334684616381,0.1028559592216431,0.0455828789670822,0.1188209907769467,0.0127867532254816,0.00511372632118,0.00511372632118,0.0,0.4171329835679631,0.1941073580264789,0.0,0.0,0.0704078365623163,0.0929498969797017,0.0194283405090708
92,92,34,2021-07-27,10N,10N,125.0,Optimal,Low,1,N,17.0,NxW_A library,barcode17A,A,11.5,0.115,59.6,2729.3,3152.3,2.7293,3.1523,0.001147842,0.000464515,87.95,101.59,5875.5,6786.2,,70.0,200.0,7.927121522,10.346005608,17.29717364,4072893014.0849056,4399037182.061125,22.127619398163574,22.20465153166671,0.074139898,233.0,252.0,,,0.0374864684892561,0.0816688867094057,0.0,0.1073260745481034,0.0164971616344365,0.1035071252588447,0.0862043664964682,0.1882490276654566,0.0379888431404163,0.0579742513157443,0.0579742513157443,0.1845416948730448,0.1050366949037701,0.0,0.0,0.0,0.4356703396234174,0.1303925102790238,0.1275517211722985,0.4563642428130726,0.1516574479071859,0.2324932142244037,0.1267542867944012,0.0395117970119488,0.0126599701179076,0.1044199569686676,0.0533537848210516,0.0404873149066156,0.0404873149066156,0.0281800592018894,0.205276879694075,0.1531829830328966,0.0,0.0112231631876091,0.1031063709430178,0.1667008062873858,0.0614916750436571
93,93,40,2021-07-27,10S,10S,125.0,Optimal,Low,1,S,21.0,NxW_A library,barcode21A,A,11.5,0.115,59.6,2729.3,3152.3,2.7293,3.1523,0.001147842,0.000464515,87.95,101.59,5875.5,6786.2,,70.0,200.0,3.966325952,10.292207265,13.28257973,3644364970.741873,3936193991.802309,22.016447967953887,22.09348010145701,0.074139898,233.0,252.0,,,0.0129960403048065,0.0690227801182887,0.0,0.106183685711594,0.0128445783235959,0.1143822317721492,0.0655604978430819,0.2120511486820818,0.0338984322214135,0.0366908071156079,0.0366908071156079,0.2443042821336686,0.1903463432607346,0.0,0.0,0.0,0.4577296454271325,0.1729512424268513,0.1345705901372051,0.4639949794433162,0.1300670957235401,0.2781656547035568,0.1301565790416657,0.0709919822912364,0.0079251634010207,0.184359455792424,0.0505197031618288,0.0328115625005154,0.0328115625005154,0.0219694298178517,0.3256548568752514,0.1387710411195371,0.0,0.035894314458379,0.0684885908129117,0.1175450008305812,0.0222871752603454
95,95,42,2021-07-27,15S,15S,225.0,Optimal,Low,2,S,23.0,NxW_A library,barcode23A,A,11.6,0.116,58.1,2429.9,2806.6,2.4299,2.8066,0.001147842,0.000464515,80.33,92.78,5231.1,6042.0,,70.0,200.0,9.052612673,3.58393962,11.66059881,2412224624.275679,2636578068.01753,21.60381523928438,21.69274772697149,0.085092661,298.0,298.0,,,0.0670445932669818,0.0903086448205667,0.0,0.145546645197125,0.0041262390793876,0.1090243304454342,0.0989458250709931,0.2270400479792084,0.047426318856557,0.089526972659416,0.089526972659416,0.2514431383929347,0.2163350706385603,0.007426464175862,0.0,0.0,0.4721836289146517,0.2032804244785759,0.1389220721181427,0.502522583327567,0.1168892076456951,0.2631365753877394,0.1871105089644747,0.0496642330662449,0.054123428467768,0.0845126695442363,0.0070441543988941,0.005048158604663,0.005048158604663,0.0,0.2880473267398617,0.1621615179499536,0.0,0.0039581502492113,0.1030203545030715,0.1454252418212958,0.0572611928979126
96,96,32,2021-07-27,28S,28S,325.0,Optimal,Low,3,S,15.0,NxW_A library,barcode15A,A,11.9,0.119,58.1,3428.1,3959.4,3.4281,3.9594,0.001147842,0.000464515,113.32,130.89,7379.9,8523.7,,70.0,200.0,2.120276207,1.07654081,2.220863529,859760192.1612452,936362506.9275248,20.57216406200283,20.657513253189,0.081808396,,,,,0.079267392069951,0.1041326487588984,0.0,0.1727570764929129,0.0040071396223698,0.1317932627895458,0.0403274678701179,0.1673467692196731,0.0505055795557348,0.102698670639806,0.102698670639806,0.1941211904274191,0.1805830006170991,0.0,0.0,0.0,0.440837475370616,0.155747991456172,0.1331978843410789,0.4612398893342405,0.1243413598034931,0.2108009036338991,0.1693012283835609,0.0370861249218948,0.0699955556771389,0.1015551510964056,0.0234500809393354,0.0046761778662508,0.0046761778662508,0.0,0.271839783847619,0.1209254159122447,0.0,0.0228280431461073,0.0657075999019416,0.1049241395345538,0.0414410044783298
97,97,39,2021-07-27,28N,28N,325.0,Optimal,Low,3,N,20.0,NxW_A library,barcode20A,A,11.9,0.119,58.1,3428.1,3959.4,3.4281,3.9594,0.001147842,0.000464515,113.32,130.89,7379.9,8523.7,,70.0,200.0,6.517291238,2.3013555610000003,7.842693311,2247073489.687737,2447281678.354072,21.53289453530581,21.61824372649198,0.081808396,,,,,0.0741151908449931,0.1055883035642847,0.0,0.1807314123017334,0.0044335272558489,0.1386594117513885,0.074853955708573,0.2245991408678307,0.0570765638299816,0.1184037567893302,0.1184037567893302,0.2652471307507903,0.2301084056293445,0.0037836509556793,0.0,0.0,0.4724226208517234,0.186663339963916,0.1426427068128188,0.5032178181673282,0.1461376612723019,0.2744830089430343,0.1865761028900141,0.0315820942103631,0.063118287533935,0.1312094539158184,0.01706438794638,0.0062758847438621,0.0062758847438621,0.0,0.2973703231877413,0.1486487507502547,0.0,0.0131975447084937,0.0773903493683278,0.1267405179037383,0.0371502724484288
98,98,44,2021-07-27,9S,9S,126.0,High,Low,1,S,25.0,NxW_A library,barcode25A,A,11.7,0.117,58.4,3344.0,3862.3,3.344,3.8623,0.001147842,0.000464515,109.98,127.02,7198.9,8314.8,,70.0,245.0,4.54579207,3.644598307,7.214436889,3722795383.766562,4095987502.0146856,22.03774067028542,22.13327367341301,0.091111635,189.0,300.0,,,0.0510041483497384,0.1251125998596651,0.0,0.1312531129592508,0.0060459269385982,0.0954460278575673,0.0926000613318994,0.2057768375486157,0.0798740090766154,0.0820078532499421,0.0820078532499421,0.252111403664307,0.1816986498401843,0.0062745517981554,0.0,0.0,0.462006777492152,0.1721996248484307,0.1131194075074858,0.4858968782482901,0.1483191248975885,0.2750368050780453,0.1800622407240441,0.0634793650870639,0.0425506043712273,0.131246333420025,0.0380468368426054,0.0119878845468204,0.0119878845468204,0.0,0.2805277761641673,0.1485136552689513,0.0,0.0150587166067317,0.0998558062935415,0.1442377373081648,0.0616364400588412
99,99,47,2021-07-27,13N,13N,226.0,High,Low,2,N,28.0,NxW_A library,barcode28A,A,12.4,0.124,59.2,3300.4,3812.0,3.3004,3.812,0.001147842,0.000464515,107.08,123.67,7105.1,8206.4,,70.0,245.0,3.212967769,2.208186583,4.445200864,2114583553.3629904,2175757203.826992,21.47212372857379,21.50064258059107,0.028116028,,,,,0.0589377947608097,0.0816870155317679,0.0,0.1552047497967331,0.0034661162397689,0.0987241788169666,0.050711023186086,0.2399524035469029,0.0510242520258673,0.0899772622926092,0.0899772622926092,0.2975170145998717,0.2650009770784218,0.006429912143364,0.0,0.0,0.4829930320866459,0.1841000100313287,0.1178284998776004,0.5063863455370551,0.1282791120268375,0.2781422170258119,0.1857232554906397,0.0412799026269816,0.0557908832373904,0.0885711844750565,0.0104480987307598,0.0027066537521302,0.0027066537521302,0.0,0.3394785184981016,0.1786922031293446,0.0,0.0,0.0577683906601957,0.0864324452891107,0.0305844523136879
100,100,57,2021-07-27,13S,13S,226.0,High,Low,2,S,36.0,NxW_A library,barcode36A,A,12.4,0.124,59.2,3300.4,3812.0,3.3004,3.812,0.001147842,0.000464515,107.08,123.67,7105.1,8206.4,,70.0,245.0,8.786763478000001,5.37021661,13.1810266,2505306633.9075546,2577783671.801879,21.641676972737432,21.67019582475471,0.028116028,,,,,0.0542941399947487,0.0839560118315304,0.002753358426833,0.1618964639298878,0.0053396741401265,0.0958519489120106,0.0596830317402658,0.2337427207421314,0.0625168195910498,0.1078725011485053,0.1078725011485053,0.2713215511068786,0.2430194520885596,0.0050925691065442,0.0,0.0,0.4736735502169891,0.178484368248775,0.1099277153222973,0.4891967446061716,0.1211003564909869,0.279985085477914,0.1867177943022846,0.0355972119520757,0.0533871720270018,0.1099683736326536,0.0211608470734674,0.0131002129132768,0.0131002129132768,0.0,0.3006779779236153,0.1763734136458978,0.0,0.0042544862324367,0.0783476622929394,0.1126239504579059,0.0429077628934375
101,101,36,2021-07-27,26S,26S,326.0,High,Low,3,S,18.0,NxW_A library,barcode18A,A,12.7,0.127,59.7,3336.1,3853.2,3.3361,3.8532,0.001147842,0.000464515,107.33,123.96,7181.9,8295.0,,70.0,245.0,3.446046434,1.5111880869999998,3.981281033,1978298013.308521,2141004660.1660085,21.40550272275605,21.48454102318214,0.075995466,181.0,279.0,,,0.0896643899329865,0.1384613679067214,0.0,0.2009787969157369,0.0167972382080898,0.1574628854960766,0.0618871013583991,0.1797440181219049,0.0578616786253161,0.1173461625910047,0.1173461625910047,0.2891601921028309,0.2347127075334457,0.0,0.0,0.0,0.4678551848920672,0.1935336490635883,0.172391456839212,0.4948441217089233,0.1640273777443812,0.2726391200409994,0.1939361970401876,0.0528829420592248,0.0714532829898708,0.1116816204776883,0.031681667719355,0.0154468680690882,0.0154468680690882,0.0090884930907237,0.351935951420839,0.1063938792092038,0.0,0.0091482108964386,0.0686138667031494,0.1273748766674784,0.0402706825323523
102,102,43,2021-07-27,26N,26N,326.0,High,Low,3,N,24.0,NxW_A library,barcode24A,A,12.7,0.127,59.7,3336.1,3853.2,3.3361,3.8532,0.001147842,0.000464515,107.33,123.96,7181.9,8295.0,,70.0,245.0,43.621979832,27.526278476,70.17230482,2203702378.6586328,2384947581.500323,21.513404682212528,21.59244298263861,0.075995466,181.0,279.0,,,0.081016160085522,0.1088334471459527,0.0,0.2038902179594328,0.0086973136293029,0.1528934689652393,0.0662111979964669,0.1899631444476607,0.0444619780086735,0.1110881156861596,0.1110881156861596,0.241436703780327,0.2065713985699866,0.0088925585753151,0.0,0.0,0.4747571740196787,0.2027779368135211,0.1138875862935514,0.5095768863259669,0.1596675648427525,0.2611037399106014,0.2183337851844011,0.0373130488365205,0.0603520951306281,0.0770129122853285,0.0317343507200218,0.0178969220833678,0.0178969220833678,0.0111193622981136,0.2649511558039817,0.1636919766708596,0.0,0.0,0.0824531634618996,0.1505777021716029,0.0583056078121995
103,103,94,2021-08-10,2N,2N,111.0,Low,High,1,N,59.0,NxW_A library,barcode59A,A,13.6,0.136,57.7,3297.1,3808.2,3.2971,3.8082,0.001147842,0.000464515,109.75,126.76,7098.0,8198.1,,100.0,20.0,1.983477455,0.434817659,1.4423416260000002,1233262681.2471893,1516601272.6857307,20.932929080812357,21.139737663401093,0.186824709,593.595753,219.0,,,0.0337433234712066,0.0728709455228746,0.0,0.1378870963066046,0.0070936189231083,0.0595640966352678,0.0503474634496858,0.2120272425393801,0.0708092283151746,0.0680853311923507,0.0680853311923507,0.227930757550503,0.2181399084730139,0.0047560081798518,0.0,0.0,0.4750875983191033,0.1733201411810744,0.129130552882489,0.4743118554741146,0.1161962286745828,0.2779896270218468,0.1528972281953583,0.0483872199954954,0.0201059778584729,0.1047910185300069,0.0174301946048573,0.0102639630987691,0.0102639630987691,0.0,0.3183204063854479,0.1589278657615105,0.0,0.0101571110234081,0.0807391914911342,0.0870810485265238,0.02942945760122
104,104,98,2021-08-10,2S,2S,111.0,Low,High,1,S,63.0,NxW_A library,barcode63A,A,13.6,0.136,57.7,3297.1,3808.2,3.2971,3.8082,0.001147842,0.000464515,109.75,126.76,7098.0,8198.1,,100.0,20.0,1.580651161,0.453064434,1.057762107,1852158994.4903965,2277687252.6619806,21.339617819642285,21.546426402231027,0.186824709,593.595753,219.0,,,0.037805589980165,0.0688584823039511,0.0,0.1280277438306601,0.006570098073898,0.0734524977410435,0.0481737483705909,0.2073178260988595,0.0410181522916187,0.0959806044084619,0.0959806044084619,0.2039980710674352,0.1722892574143901,0.0044102140258853,0.0,0.0,0.4220682694822333,0.1511275407184595,0.1232142330633079,0.4457983544616301,0.119167712691183,0.2252494243214784,0.1514470104213076,0.0352016491758635,0.0336023789165412,0.1098838467996038,0.0159137806494999,0.0068090451684569,0.0068090451684569,0.0,0.2373982126135794,0.1518775540111473,0.0,0.0109697854345985,0.0707881750957529,0.108988193859172,0.0572854985052877
105,105,115,2021-08-10,23S,23S,211.0,Low,High,2,S,76.0,NxW_A library,barcode76A,A,15.7,0.157,56.8,4344.1,5017.5,4.3441,5.0175,0.001147842,0.000464515,146.9,169.66,9352.0,10801.6,,100.0,20.0,1.878311051,0.431931447,1.33428901,1313646000.3696184,1634023836.5672488,20.996072314601083,21.214311421140277,0.196066807,583.1388049,214.0,,,0.054055421505389,0.0832014016355244,0.0,0.1873672055071064,0.0,0.105105986282415,0.0502953637223319,0.1998839350505211,0.0526736434633193,0.088047362853489,0.088047362853489,0.3023005145917644,0.2537759425531545,0.0103640882023847,0.0,0.0,0.5104456111834,0.221306887831944,0.1916205903050908,0.530292990433593,0.142966124830325,0.3091137666213401,0.2124879656731825,0.096040496208516,0.0440941056769517,0.0742428721337918,0.0118876151827457,0.0118876151827457,0.0118876151827457,0.0073508337363544,0.3785015194489629,0.1368903956983249,0.0,0.0,0.0771661672898672,0.1001644680170162,0.0123522142881884
106,106,130,2021-08-10,23N,23N,211.0,Low,High,2,N,86.0,NxW_A library,barcode86A,A,15.7,0.157,56.8,4344.1,5017.5,4.3441,5.0175,0.001147842,0.000464515,146.9,169.66,9352.0,10801.6,,100.0,20.0,2.03146554,0.468847597,1.524359649,1204631333.6729004,1498422187.5173905,20.90943940991823,21.127678516457426,0.196066807,583.1388049,214.0,,,0.0778525784340213,0.1138466236785722,0.0,0.1726437353480421,0.0,0.1334462148857065,0.0501632492001777,0.1529427540036452,0.0446172694049454,0.1068390161386136,0.1068390161386136,0.2271944867449103,0.1827623038742542,0.0,0.0,0.0,0.4399797957508761,0.1786596944825909,0.1523395847229432,0.4588920240338455,0.1453603648400715,0.2077188313060332,0.1654938234336664,0.0455956074118381,0.0648046000895547,0.0798591161172206,0.0113325865723829,0.0053318538195346,0.0053318538195346,0.0,0.3132943076594569,0.1004470869326893,0.0,0.0,0.064607276624042,0.0917095208912466,0.0118359539109416
107,107,137,2021-08-10,32S,32S,311.0,Low,High,3,S,2.0,NxW_B library,barcode02B,B,13.6,0.136,58.1,3545.0,4094.5,3.545,4.0945,0.001147842,0.000464515,117.19,135.35,7631.6,8814.5,,100.0,20.0,3.203289459,0.472066211,2.699402183,615131130.4870903,759217029.0333663,20.237346023346785,20.44779823524206,0.189782227,478.1038168,195.0,,,0.0509216876344845,0.0718201245713626,0.0021032164267722,0.1440230455030819,0.0026678744071396,0.0703665212806282,0.0503898349990909,0.2167258123717809,0.0623819499657871,0.0762179631533304,0.0762179631533304,0.2581175397919944,0.2288751470075021,0.0036862944780396,0.0,0.0,0.4849832957752237,0.1853171451584485,0.1325800935520334,0.4988109074019634,0.1051792927210048,0.2665721900103042,0.1730851007737685,0.0536916820449635,0.0359191692547825,0.0913305405417953,0.0254785519991541,0.0109125095517817,0.0109125095517817,0.0021101731726579,0.3415765246113436,0.1574657726759926,0.0,0.0059131089999109,0.0856936371116316,0.0976456466492946,0.0284527240597745
108,108,125,2021-08-10,32N,32N,311.0,Low,High,3,N,80.0,NxW_A library,barcode80A,A,13.6,0.136,58.1,3545.0,4094.5,3.545,4.0945,0.001147842,0.000464515,117.19,135.35,7631.6,8814.5,,100.0,20.0,2.245644633,0.452377859,1.7220690040000002,1068905108.5800176,1319281240.427711,20.789900698519887,21.000352910415163,0.189782227,478.1038168,195.0,,,0.0458814850496742,0.0779988700549838,0.0,0.1485259959158849,0.0063649966790084,0.0826220431555756,0.0464428434968103,0.2324300398450338,0.0539953406445611,0.0887390847756561,0.0887390847756561,0.2793938969877654,0.2434743368819938,0.0058620366822741,0.0,0.0,0.5046835089676491,0.1720169423356448,0.125863604239912,0.5289392863185159,0.1176535426392278,0.2859544708041768,0.1799206705379085,0.0550543780082032,0.0361572495295906,0.0985349527636946,0.0108761981447051,0.007658709966696,0.007658709966696,0.0,0.3735417307936626,0.1769887056593595,0.0,0.0028857743806577,0.0756246401847865,0.0952357163002126,0.0114296845275801
109,109,95,2021-08-10,3N,3N,115.0,Optimal,High,1,N,60.0,NxW_A library,barcode60A,A,13.5,0.135,59.0,5874.9,6785.5,5.8749,6.7855,0.001147842,0.000464515,191.25,220.89,12647.4,14607.7,,100.0,200.0,1.905850825,0.475379598,1.405276935,3171274058.690134,3883367023.119075,21.877399255349623,22.079968403733687,0.183369988,806.0755365,245.0,,,0.0559831650979179,0.087367780235842,0.0,0.1770803640845804,0.0157908889462141,0.0925531708094823,0.0793285152974908,0.2596272509127073,0.0745645486175567,0.1144980329235857,0.1144980329235857,0.2720883860891143,0.2282801697393839,0.0,0.0,0.0,0.5105175467861548,0.2086196321981628,0.1727762913858355,0.5341141211977193,0.1385734631136695,0.3245844994088628,0.2088387087531321,0.0649157215488913,0.0274261244509977,0.1004103053002487,0.0225140938142296,0.0087548496750861,0.0087548496750861,0.0053908229234692,0.3343767017219388,0.1711140409726864,0.0,0.0145038892713444,0.1064061764114372,0.13265679100547,0.0453056030955015
